_id,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,extra_people,guests_included,review_scores,cleaning_fee,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,market,country,longitude,latitude,is_location_exact,availability_30,availability_60,availability_90,availability_365
3144266,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,1,1,1,0,1,560,0,1,0,0,a few days or more,0.0,No,Yes,No,2,2,Rio De Janeiro,Brazil,-43.1998704851129,-22.98191338947123,Yes,30,60,90,365
31343008,Apartment,Private room,Real Bed,28,365,flexible,2,1,1,0,1,550,0,1,0,0,within an hour,100.0,No,Yes,No,13,13,Hong Kong,Hong Kong,114.18676,22.28057,Yes,0,0,0,253
31459895,Apartment,Private room,Real Bed,32,179,strict_14_with_grace_period,1,1,1,0,3,27,10,1,0,0,within a day,60.0,No,Yes,Yes,77,77,Barcelona,Spain,2.1867,41.392,Yes,0,0,6,281
314982,Apartment,Private room,Real Bed,3,27,strict_14_with_grace_period,2,1,1,125,1,89,30,1,95,45,within an hour,100.0,Yes,Yes,Yes,1,1,New York,United States,-73.98717,40.73171,Yes,14,18,27,260
31346657,Hotel,Private room,Real Bed,1,30,strict_14_with_grace_period,1,1,1,0,1,195,0,1,0,0,within a day,100.0,No,Yes,Yes,24,24,Istanbul,Turkey,28.98009,41.03499,Yes,8,27,57,267
31461289,Townhouse,Private room,Real Bed,1,1125,strict_14_with_grace_period,1,1,1,4,2,37,40,1,80,0,within an hour,100.0,No,Yes,No,22,22,Sydney,Australia,151.19765,-33.87796,No,6,6,6,6
31563921,Condominium,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,10,3,7,0,3,451,50,9,0,210,within an hour,100.0,No,Yes,Yes,2,2,Rio De Janeiro,Brazil,-43.18670238782581,-22.96818693185744,Yes,7,20,41,266
31465474,Camper/RV,Entire home/apt,Real Bed,3,30,strict_14_with_grace_period,4,0,2,0,1,59,0,2,0,0,within a few hours,100.0,No,Yes,Yes,6,6,Porto,Portugal,-8.63133,41.2001,No,13,36,36,179
31538969,Apartment,Entire home/apt,Real Bed,2,100,flexible,4,1,1,0,1,475,89,2,0,119,within an hour,100.0,No,Yes,No,5,5,Istanbul,Turkey,28.98788,41.03335,Yes,10,16,40,315
31600196,Apartment,Entire home/apt,Real Bed,1,100,strict_14_with_grace_period,2,1,1,0,1,683,150,1,0,250,within an hour,99.0,No,Yes,No,18,18,Hong Kong,Hong Kong,114.17814,22.36141,No,30,60,90,180
31633508,House,Entire home/apt,Real Bed,3,10,flexible,6,2,3,0,2,500,0,1,0,0,within a few hours,100.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.3089920906442,-23.000267657501187,No,30,60,90,365
31598034,Apartment,Entire home/apt,Real Bed,2,120,flexible,4,1,1,1,1,101,0,1,0,0,within a few hours,100.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.2063933581498,-22.914730794351065,Yes,0,0,0,191
31505380,Apartment,Entire home/apt,Real Bed,32,1125,strict_14_with_grace_period,3,2,2,0,1,57,0,1,0,0,within an hour,99.0,No,Yes,No,103,103,Barcelona,Spain,2.13334,41.36739,Yes,0,20,50,230
31486435,Apartment,Entire home/apt,Real Bed,1,19,flexible,3,0,2,0,1,279,0,1,0,0,within an hour,100.0,No,Yes,No,1,1,Istanbul,Turkey,29.145,40.98795,Yes,29,59,89,364
31318633,Townhouse,Private room,Real Bed,2,34,strict_14_with_grace_period,2,1,1,3,1,60,0,1,93,40,within a few hours,88.0,No,Yes,No,1,1,Sydney,Australia,151.16873,-33.87127,No,4,4,4,4
31443139,Bed and breakfast,Private room,Real Bed,1,1125,flexible,1,1,1,0,1,25,0,1,0,0,within a day,70.0,No,Yes,No,1,1,Montreal,Canada,-73.67188,45.50871,Yes,9,39,69,344
31408169,Apartment,Private room,Real Bed,3,20,strict_14_with_grace_period,3,1,2,6,1,35,15,2,93,18,within an hour,100.0,No,Yes,Yes,3,3,Barcelona,Spain,2.15743,41.38023,Yes,10,40,70,70
31385559,Apartment,Private room,Real Bed,1,3,flexible,2,1,1,0,1,70,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Montreal,Canada,-73.54865,45.52147,No,12,21,25,59
31510270,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,4,1,3,1,1,50,20,1,100,20,within an hour,100.0,Yes,Yes,No,1,1,Barcelona,Spain,2.16816,41.38622,Yes,13,27,27,27
31632468,Apartment,Private room,Real Bed,28,1125,strict_14_with_grace_period,1,1,1,0,2,267,0,1,0,0,within an hour,95.0,No,Yes,No,8,8,Hong Kong,Hong Kong,114.1722,22.31226,Yes,19,49,79,169
3157408,Apartment,Entire home/apt,Real Bed,3,30,strict_14_with_grace_period,6,3,4,0,3,3544,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.19337185431951,-22.98561033208582,No,0,0,0,0
3139489,House,Private room,Real Bed,3,23,moderate,2,1,2,166,1,33,0,1,96,15,within an hour,100.0,Yes,Yes,Yes,2,2,New York,United States,-73.91967,40.69545,Yes,3,3,24,75
31403026,Apartment,Entire home/apt,Real Bed,2,31,moderate,7,3,5,0,2,79,15,2,0,35,within an hour,100.0,No,Yes,No,1,1,Porto,Portugal,-8.59579,41.16738,Yes,29,59,78,254
31509992,Apartment,Entire home/apt,Real Bed,1,2,moderate,3,1,1,0,1,112,0,1,0,0,within a day,67.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.21412005341833,-22.912422342892768,Yes,9,25,44,282
31425079,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,5,1,479,100,1,100,50,within an hour,100.0,No,Yes,No,1,1,Hong Kong,Hong Kong,114.17018,22.31101,Yes,14,36,66,156
31517531,Apartment,Entire home/apt,Real Bed,4,7,flexible,4,2,4,0,1,164,140,1,0,120,within a day,50.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.34792542922518,-22.92591120255145,Yes,30,60,90,90
3155979,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,1,1,35,1,119,50,2,96,150,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.178301250158434,-22.91175745031393,Yes,0,0,0,0
31639194,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3,2,4,0,1,300,0,3,0,0,within an hour,70.0,No,Yes,No,24,24,Barcelona,Spain,2.16945,41.37182,No,23,46,73,348
31589026,Loft,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,0,2,0,1,833,0,1,0,328,within an hour,100.0,No,Yes,No,4,4,Istanbul,Turkey,29.03993,40.98363,No,29,59,89,179
31630832,Apartment,Private room,Real Bed,28,1125,strict_14_with_grace_period,2,1,1,1,2,283,0,1,60,0,within an hour,95.0,No,Yes,No,8,8,Hong Kong,Hong Kong,114.17146,22.31202,Yes,11,41,71,161
31582808,Apartment,Private room,Real Bed,2,1125,flexible,2,1,2,8,1,85,0,1,100,0,within an hour,100.0,No,Yes,No,2,2,Barcelona,Spain,2.17491,41.38084,Yes,2,22,52,142
313223,Apartment,Entire home/apt,Real Bed,3,180,strict_14_with_grace_period,4,1,2,93,1,164,50,2,95,150,within an hour,100.0,No,Yes,Yes,10,10,Rio De Janeiro,Brazil,-43.200373532313,-22.984446544659807,Yes,3,8,18,245
31385256,Condominium,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,5,1,3,0,1,45,30,3,0,30,within an hour,100.0,No,Yes,No,3,3,Barcelona,Spain,2.17143,41.37435,No,11,26,47,72
31448135,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,2,2,0,1,89,0,1,0,60,within an hour,92.0,Yes,Yes,No,8,8,Montreal,Canada,-73.5837,45.51921,Yes,0,0,0,0
31431457,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,38,0,1,0,5,within an hour,100.0,No,Yes,No,1,1,Barcelona,Spain,2.14567,41.37467,No,8,24,24,24
31613810,Boutique hotel,Private room,Real Bed,1,30,flexible,3,1,2,0,1,221,0,1,0,0,within an hour,100.0,No,Yes,No,2,2,Istanbul,Turkey,29.02404,41.04988,Yes,30,60,90,90
316355,Apartment,Private room,Real Bed,4,1125,strict_14_with_grace_period,3,1,2,11,1,160,87,1,82,174,within a few hours,100.0,No,Yes,No,3,3,Rio De Janeiro,Brazil,-43.22685597814176,-22.979161638502973,No,20,50,80,354
31454375,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,2,2,0,1,45,22,2,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Porto,Portugal,-8.60257,41.15003,Yes,17,47,71,342
3147146,Apartment,Entire home/apt,Real Bed,2,1125,flexible,4,1,2,16,1,298,0,2,98,90,within a few hours,100.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.32084825593519,-23.01218384099668,Yes,0,30,58,314
31492265,Apartment,Private room,Real Bed,2,10,flexible,1,1,1,0,1,121,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,29.0041,41.08576,Yes,8,8,26,26
31504921,Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,1,2,0,1,206,0,1,0,0,within a day,100.0,No,Yes,No,2,2,Istanbul,Turkey,28.98263,41.03762,No,30,60,90,365
31879987,Apartment,Private room,Real Bed,10,56,flexible,1,1,1,0,1,23,7,1,0,14,within a day,100.0,No,Yes,No,1,1,Montreal,Canada,-73.5621,45.53121,Yes,16,16,16,16
31810829,Apartment,Entire home/apt,Real Bed,1,31,flexible,3,1,1,1,1,714,200,2,80,200,within a day,80.0,No,Yes,No,1,1,Hong Kong,Hong Kong,114.15591,22.27391,Yes,0,0,0,0
3165920,Apartment,Private room,Real Bed,1,1125,flexible,1,1,1,0,1,399,0,1,0,0,Not Specified,Not Specified,No,Yes,No,4,4,Rio De Janeiro,Brazil,-43.24980158667629,-22.99315142808293,Yes,0,0,0,0
31808341,Apartment,Shared room,Real Bed,1,7,flexible,1,1,3,0,1,78,0,1,0,0,within an hour,100.0,No,Yes,No,3,3,Rio De Janeiro,Brazil,-43.206200975012464,-22.915819208931,Yes,27,57,87,362
31670584,Apartment,Entire home/apt,Real Bed,3,1125,flexible,3,0,3,1,1,101,0,1,100,120,within an hour,97.0,No,Yes,Yes,6,6,Rio De Janeiro,Brazil,-43.18528474231668,-22.97025862376159,Yes,8,12,12,12
31666595,Apartment,Private room,Real Bed,1,30,flexible,2,0,1,4,1,55,10,1,95,0,within an hour,98.0,No,Yes,Yes,2,2,Barcelona,Spain,2.15104,41.38667,No,15,28,47,106
31970788,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,3,1,3,0,1,440,0,3,0,0,within an hour,92.0,No,Yes,Yes,53,53,Hong Kong,Hong Kong,114.17043,22.32028,Yes,24,54,84,359
32037744,Apartment,Entire home/apt,Real Bed,31,1125,flexible,5,3,4,0,1,40,0,1,0,75,within an hour,100.0,No,Yes,No,11,11,Barcelona,Spain,2.15006,41.43322,Yes,18,48,78,320
32092400,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6,2,4,1,1,801,50,4,100,150,within an hour,100.0,No,Yes,No,8,8,Hong Kong,Hong Kong,114.17021,22.31342,Yes,0,4,28,28
32189176,Apartment,Entire home/apt,Real Bed,2,1125,flexible,4,2,3,0,2,201,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.51224099268608,-23.02419318876795,Yes,24,54,84,174
31687084,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,1,1,1,0,1,179,0,1,0,0,within an hour,100.0,Yes,Yes,No,7,7,Istanbul,Turkey,29.01716,41.09239,No,29,59,89,364
31860292,Serviced apartment,Shared room,Real Bed,1,6,flexible,2,1,2,0,1,58,0,1,0,30,a few days or more,40.0,No,Yes,No,2,2,Istanbul,Turkey,29.08142,41.00681,No,29,59,89,179
31901908,Apartment,Private room,Real Bed,1,6,strict_14_with_grace_period,1,1,1,0,1,90,50,1,0,0,within an hour,100.0,No,Yes,No,2,2,Rio De Janeiro,Brazil,-43.41459583605654,-22.97258551817903,Yes,30,60,90,365
3200487,Apartment,Private room,Real Bed,1,1125,moderate,2,1,4,0,2,250,250,1,0,250,Not Specified,Not Specified,No,Yes,No,2,2,Rio De Janeiro,Brazil,-43.19621497828868,-22.918042755925818,No,30,60,90,365
32008291,Apartment,Private room,Real Bed,1,14,flexible,3,1,2,0,1,78,55,1,0,0,within a day,78.0,No,Yes,No,2,2,Rio De Janeiro,Brazil,-43.25423837247646,-22.91570091893697,Yes,24,54,84,264
320446,Apartment,Private room,Real Bed,1,14,strict_14_with_grace_period,3,1,1,15,1,1005,118,1,86,314,within a few hours,100.0,No,Yes,Yes,18,18,Hong Kong,Hong Kong,114.17976,22.27599,Yes,9,20,50,50
32074640,Apartment,Private room,Real Bed,5,30,flexible,1,1,1,0,1,43,0,1,0,0,Not Specified,Not Specified,No,Yes,No,2,2,Sydney,Australia,151.15599,-33.9577,No,0,0,0,0
32268377,House,Private room,Real Bed,7,1125,strict_14_with_grace_period,1,0,1,0,1,25,0,1,0,29,within an hour,100.0,No,Yes,No,1,1,Montreal,Canada,-73.57216,45.51795,Yes,11,32,62,62
32309279,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,2,0,1,30,0,1,0,0,within an hour,99.0,No,Yes,No,3,3,Barcelona,Spain,2.17168,41.38243,Yes,2,4,20,20
32312883,House,Entire home/apt,Real Bed,2,1125,moderate,4,2,2,2,1,250,100,4,100,50,within an hour,100.0,No,Yes,No,1,1,Maui,United States,-156.37692,20.91405,Yes,18,18,18,18
32338059,Condominium,Entire home/apt,Real Bed,5,28,super_strict_60,6,2,2,0,2,423,0,6,0,293,within an hour,100.0,Yes,Yes,Yes,183,183,Maui,United States,-156.68888,20.95005,No,0,0,1,115
32351823,Apartment,Entire home/apt,Real Bed,32,1125,strict_14_with_grace_period,2,1,1,0,1,32,0,1,0,0,within a few hours,99.0,No,Yes,Yes,31,31,Barcelona,Spain,2.16757,41.37354,Yes,0,0,0,61
3237666,Apartment,Private room,Real Bed,1,30,strict_14_with_grace_period,1,1,1,248,1,148,0,1,94,0,within an hour,100.0,No,Yes,No,4,4,Istanbul,Turkey,28.9862,41.03397,No,17,42,58,86
3177173,Apartment,Entire home/apt,Real Bed,7,365,strict_14_with_grace_period,2,0,1,24,1,801,392,2,93,314,within a few hours,100.0,No,Yes,Yes,4,4,Hong Kong,Hong Kong,114.17423,22.27634,Yes,16,39,65,340
318028,Guest suite,Entire home/apt,Real Bed,3,60,moderate,2,1,1,48,1,89,0,2,97,100,within a few hours,100.0,No,Yes,Yes,1,1,The Big Island,United States,-155.6971,20.02342,Yes,21,51,81,356
31806673,Apartment,Shared room,Real Bed,29,1125,flexible,1,1,1,0,1,188,0,1,0,0,within a few hours,98.0,No,Yes,No,229,229,Hong Kong,Hong Kong,114.18432,22.277,Yes,30,60,90,365
31864910,House,Entire home/apt,Real Bed,2,1125,super_strict_30,6,2,3,0,1,67,0,1,0,0,within an hour,100.0,No,Yes,No,324,324,Porto,Portugal,-8.53061,41.22317,No,30,60,90,365
31867873,Bed and breakfast,Private room,Real Bed,2,30,moderate,2,1,1,2,1,18,5,1,100,32,within an hour,100.0,No,Yes,No,2,2,Barcelona,Spain,2.19256,41.43924,Yes,9,17,39,77
31869859,Apartment,Entire home/apt,Real Bed,2,9,moderate,3,1,2,0,1,179,89,2,0,60,within an hour,100.0,No,Yes,No,1,1,Istanbul,Turkey,29.02917,40.98537,No,23,35,35,56
31930748,Apartment,Private room,Real Bed,2,28,moderate,2,1,1,0,1,142,0,2,0,50,within an hour,100.0,No,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.19885392330072,-22.9843177448412,Yes,16,40,70,70
31941328,Apartment,Entire home/apt,Real Bed,3,1125,flexible,12,6,10,1,4,600,0,1,0,0,within an hour,97.0,No,Yes,No,28,28,Barcelona,Spain,2.19708,41.38937,Yes,30,60,84,356
31974220,Apartment,Shared room,Real Bed,1,30,strict_14_with_grace_period,1,1,1,0,1,526,0,1,0,0,within an hour,100.0,No,Yes,No,18,18,Hong Kong,Hong Kong,114.17453,22.30188,Yes,18,31,61,336
32030782,Apartment,Entire home/apt,Real Bed,2,1125,moderate,4,2,4,0,1,54,0,4,0,20,within an hour,100.0,No,Yes,Yes,54,54,Porto,Portugal,-8.60461,41.15055,Yes,9,30,60,311
32092426,Apartment,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,7,2,4,1,1,1052,100,4,100,380,within an hour,98.0,Yes,Yes,No,6,6,Hong Kong,Hong Kong,114.18218,22.27705,Yes,5,14,44,44
32102597,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,9,1,50,0,1,100,20,within an hour,100.0,Yes,Yes,No,20,20,Barcelona,Spain,2.1848,41.38359,No,13,30,60,208
321803,Hostel,Private room,Real Bed,2,30,moderate,2,1,1,0,1,933,0,2,0,0,within a few hours,100.0,No,Yes,Yes,3,3,Rio De Janeiro,Brazil,-43.19106890468637,-22.925010251668844,Yes,30,60,90,365
3220115,Apartment,Entire home/apt,Real Bed,7,1125,flexible,2,1,1,6,1,115,0,1,83,0,Not Specified,Not Specified,No,Yes,Yes,1,1,New York,United States,-73.96568,40.68331,Yes,0,0,0,0
32254820,Apartment,Entire home/apt,Real Bed,4,89,strict_14_with_grace_period,3,1,3,0,1,601,100,1,0,150,within a day,75.0,No,Yes,Yes,9,9,Rio De Janeiro,Brazil,-43.19143423249984,-22.97988904527634,Yes,24,54,84,359
32341628,House,Shared room,Real Bed,1,1125,strict_14_with_grace_period,4,1,4,1,1,43,25,1,20,275,within an hour,100.0,No,Yes,No,5,5,Oahu,United States,-157.66969,21.29825,No,30,60,90,365
32369195,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2,1,2,1,1,440,0,1,20,0,within an hour,91.0,No,Yes,No,16,16,Hong Kong,China,114.11222,22.53885,Yes,29,56,86,86
32375230,Apartment,Entire home/apt,Real Bed,32,1125,flexible,5,3,3,0,1,50,0,1,0,0,a few days or more,0.0,No,Yes,No,1,1,Barcelona,Spain,2.17597,41.40204,Yes,6,36,66,341
3238474,Guesthouse,Private room,Real Bed,32,180,strict_14_with_grace_period,1,1,1,10,1,16,0,1,72,45,within an hour,100.0,No,Yes,Yes,6,6,Barcelona,Spain,2.20658,41.4221,Yes,30,60,90,365
31876931,Apartment,Private room,Real Bed,1,1125,flexible,2,2,2,0,1,90,0,1,0,0,within an hour,100.0,No,Yes,No,1,1,Istanbul,Turkey,29.06524,40.98906,No,30,60,90,365
31984148,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,3,1,1,0,1,149,0,1,0,127,within an hour,100.0,Yes,Yes,No,2,2,Rio De Janeiro,Brazil,-43.191698939340746,-22.977490594170355,Yes,20,50,80,355
3200122,House,Private room,Real Bed,5,30,strict_14_with_grace_period,2,1,1,55,1,65,30,1,97,0,within an hour,100.0,Yes,Yes,No,2,2,Oahu,United States,-157.79174,21.29851,Yes,5,26,56,260
32025949,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,6,2,3,0,1,199,29,4,0,89,within an hour,100.0,Yes,Yes,No,40,40,Montreal,Canada,-73.57141,45.51503,No,30,60,90,365
32110024,Apartment,Entire home/apt,Real Bed,4,30,flexible,6,3,3,0,2,2301,0,1,0,0,within a day,75.0,No,Yes,Yes,9,9,Rio De Janeiro,Brazil,-43.18314519761167,-22.97184937684447,Yes,12,36,66,66
32131343,Apartment,Entire home/apt,Real Bed,7,90,strict_14_with_grace_period,4,2,3,0,1,131,0,1,0,180,within an hour,100.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.231450171626776,-22.92706116427369,Yes,22,52,82,172
32174629,Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,1,2,2,1,316,42,2,100,0,within an hour,100.0,Yes,Yes,Yes,13,13,Istanbul,Turkey,28.98162,41.03832,Yes,27,44,73,346
32338783,Apartment,Entire home/apt,Real Bed,1,365,super_strict_60,2,1,1,0,1,230,17,2,0,231,within a few hours,80.0,No,Yes,No,169,169,Oahu,United States,-157.83923,21.28555,No,0,5,35,190
3237716,Apartment,Private room,Real Bed,1,7,moderate,1,1,1,0,1,149,0,1,0,50,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.18351446845545,-22.931686079449907,No,30,60,90,365
31693770,Loft,Entire home/apt,Real Bed,1,1125,flexible,4,2,2,0,1,301,40,1,0,30,within an hour,100.0,No,Yes,No,3,3,Montreal,Canada,-73.56128,45.52468,No,29,59,89,179
31773624,Apartment,Private room,Real Bed,1,7,flexible,2,1,2,0,1,100,0,1,0,0,within a day,100.0,No,Yes,No,1,1,Istanbul,Turkey,28.69462,41.01049,Yes,29,59,89,89
31804891,Apartment,Entire home/apt,Real Bed,2,1125,flexible,6,3,4,1,2,399,0,5,80,200,within an hour,100.0,No,Yes,No,1,1,Sydney,Australia,151.28526,-33.80705,Yes,22,52,82,357
32189927,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,6,2,4,0,1,150,0,1,0,50,within an hour,100.0,No,Yes,No,5,5,Barcelona,Spain,2.16619,41.38539,Yes,9,24,48,73
31761679,House,Entire home/apt,Real Bed,3,10,moderate,7,2,5,0,2,172,150,1,0,120,within a few hours,91.0,No,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.595116683044736,-22.901330765550263,No,29,59,89,89
31776214,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,3,2,0,2,511,0,1,0,250,within a day,70.0,No,Yes,No,7,7,Rio De Janeiro,Brazil,-43.19135498589402,-22.980414061629297,Yes,28,58,88,178
31812431,Apartment,Private room,Real Bed,29,1125,flexible,1,0,1,0,1,283,0,1,0,0,within a day,94.0,No,Yes,No,47,47,Hong Kong,Hong Kong,114.15659,22.28146,Yes,30,60,90,365
32024517,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2,1,1,1,1,353,100,2,100,0,within an hour,100.0,No,Yes,No,1,1,Hong Kong,Hong Kong,114.1697,22.32224,No,12,12,12,51
32028943,Serviced apartment,Entire home/apt,Real Bed,3,1125,moderate,6,3,4,0,1,200,14,2,0,45,within a day,76.0,No,Yes,No,18,18,Barcelona,Spain,2.15168,41.4073,Yes,6,15,42,224
32340227,Apartment,Private room,Real Bed,2,1125,flexible,2,1,1,0,1,35,0,1,0,0,within an hour,100.0,No,Yes,No,1,1,Montreal,Canada,-73.57839,45.52113,Yes,0,13,13,51
31696863,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,7,2,4,5,1,266,0,1,100,100,within an hour,100.0,No,Yes,No,1,1,Sydney,Australia,151.29413,-33.7513,Yes,25,55,85,359
31728040,Apartment,Entire home/apt,Real Bed,2,1125,flexible,4,1,2,0,1,75,0,1,0,0,within an hour,96.0,No,Yes,No,34,34,Porto,Portugal,-8.60728,41.16147,Yes,29,59,87,362
31827679,Apartment,Entire home/apt,Real Bed,2,1000,strict_14_with_grace_period,4,1,3,1,1,39,10,2,80,50,within an hour,100.0,No,Yes,No,10,10,Barcelona,Spain,2.17647,41.3811,No,4,7,14,244
31845112,Apartment,Private room,Real Bed,1,1125,flexible,2,1,2,6,1,25,0,1,100,10,within an hour,100.0,No,Yes,No,1,1,Barcelona,Spain,2.1894,41.45179,Yes,1,17,40,131
31900517,Apartment,Private room,Real Bed,3,365,strict_14_with_grace_period,2,1,2,0,1,45,20,1,0,70,within an hour,100.0,No,Yes,No,40,40,Rio De Janeiro,Brazil,-43.45692219929574,-23.014966906587578,Yes,21,51,81,356
31925521,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,248,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.98071,41.04839,No,30,60,90,180
32099175,Apartment,Entire home/apt,Real Bed,3,6,flexible,5,2,2,0,2,392,0,1,0,190,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.19026723485284,-22.986312099814512,Yes,23,53,72,72
32099571,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2,1,1,2,1,502,0,1,90,420,within an hour,100.0,No,Yes,No,1,1,Hong Kong,Hong Kong,114.18328,22.27229,Yes,6,6,18,76
32101468,Serviced apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,148,60,1,0,50,within a day,70.0,No,Yes,No,1,1,Istanbul,Turkey,28.9859,41.03183,Yes,23,53,83,126
3210248,Apartment,Entire home/apt,Real Bed,2,90,moderate,2,1,1,23,1,108,45,2,98,210,within an hour,100.0,Yes,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.32724684631953,-23.00335454176576,Yes,24,54,84,174
32104830,Apartment,Entire home/apt,Real Bed,1,180,moderate,6,3,5,1,2,98,20,6,80,40,within an hour,96.0,No,Yes,No,1,1,Barcelona,Spain,2.17854,41.41044,No,2,12,22,107
32106134,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2,1,1,0,1,169,0,1,0,0,within an hour,100.0,No,Yes,No,6,6,Istanbul,Turkey,29.00222,41.05594,Yes,18,43,49,194
32181448,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,78,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.18672444219647,-22.9072681760141,Yes,27,27,27,27
32224265,Apartment,Entire home/apt,Real Bed,3,1125,flexible,4,1,1,0,1,769,0,1,0,0,within a day,67.0,No,Yes,No,1,1,Hong Kong,Hong Kong,113.98262,22.23868,No,2,27,30,30
32235219,Apartment,Entire home/apt,Real Bed,2,1125,flexible,3,1,1,0,1,200,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.9729,41.02771,No,29,59,89,89
32237387,Aparthotel,Entire home/apt,Real Bed,1,1125,flexible,2,1,0,0,1,174,0,1,0,0,Not Specified,Not Specified,No,Yes,No,2,2,Istanbul,Turkey,28.98264,41.03526,Yes,23,53,83,358
32275673,Serviced apartment,Entire home/apt,Real Bed,1,99,flexible,3,0,2,0,1,161,0,3,0,40,within an hour,87.0,No,Yes,No,87,87,Sydney,Australia,151.20403,-33.87009,Yes,7,33,62,63
32275681,Apartment,Entire home/apt,Real Bed,1,365,flexible,2,0,1,0,1,699,0,1,0,0,within an hour,95.0,No,Yes,No,80,80,Hong Kong,China,114.13901,22.54476,Yes,30,60,90,365
31800265,Bed and breakfast,Private room,Real Bed,1,10,flexible,5,2,5,0,1,173,0,1,0,0,within an hour,100.0,No,Yes,No,3,3,Hong Kong,Hong Kong,114.17066,22.31225,No,30,60,90,365
31742674,Serviced apartment,Entire home/apt,Real Bed,1,11,strict_14_with_grace_period,4,2,3,0,2,500,50,3,0,200,within an hour,100.0,No,Yes,Yes,9,9,Rio De Janeiro,Brazil,-43.21377423630173,-22.985618348594446,Yes,17,17,17,17
3170717,House,Private room,Real Bed,7,180,moderate,1,1,1,2,1,50,0,1,100,0,within a few hours,100.0,No,Yes,Yes,2,2,Montreal,Canada,-73.89066,45.42057,Yes,23,53,83,358
3167712,Apartment,Private room,Real Bed,10,30,strict_14_with_grace_period,2,1,1,0,1,399,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.18186279488744,-22.96502572399953,No,0,0,0,0
